,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
622,2-s2.0-85099557939,10.1007/s10287-020-00385-2,,,Risk attribution and interconnectedness in the EU via CDS data,ar,Article,Giacometti R.,60018768;60015197;60005254;100784006,VSB – Technical University of Ostrava;Università degli Studi di Pavia;Università degli Studi di Bergamo;Mediobanca,Ostrava;Pavia;Bergamo;Milan,Czech Republic;Italy;Italy;Italy,4,"Giacometti, R.;Torri, G.;Farina, G.;De Giuli, M. E.",55879320700;57201793849;57196690652;6603351825,60005254-60018768;60005254-60018768;100784006;60015197,2020-12-01,December 2020,Computational Management Science,1619697X,144815,16196988,Journal,17,4,,549-567,"The global financial crisis in 2008, and the European sovereign debt crisis in 2010, highlighted how credit risk in banking sectors cannot be analysed from a uniquely micro-prudential perspective, focused on individual institutions, but it has instead to be studied and regulated from a macro-prudential perspective, considering the banking sector as a complex system. Traditional risk management tools often fail to account for the complexity of the interactions in a financial system, and rely on simplistic distributional assumptions. In recent years machine learning techniques have been increasingly used, incorporating tools such as text mining, sentiment analysis, and network models in the risk management processes of financial institutions and supervisors. Network theory applications in particular are increasingly popular, as they allow to better model the intertwined nature of financial systems. In this work we set up an analytical framework that allows to decompose the credit risk of banks and sovereign countries in the European Union according to systematic (system-wide and regional) components. Then, the non-systematic components of risk are studied using a network approach, and a simple stress-test framework is set up to identify the potential transmission channels of distress and risk spillovers. Results highlight a relevant component of credit risk that is not explained by common factors, but can still be a potential vehicle for the transmission of shocks. We also show that due to the properties of the network structure, the transmission of shocks applied to different institutions is quite diversified, both in terms of breadth and speed. Our work is useful to both regulators and financial institutions, thanks to its flexibility and its requirement of data that can be easily available.",Credit default swaps | Credit risk | Interconnectedness | Marshall–Olkin distribution | Network theory | Risk attribution | Stress test,1,1,publisherhybridgold,Hybrid Gold,GA ČR,19-11965S,Grantová Agentura České Republiky
623,2-s2.0-85096607574,,,,Bankruptcy prediction using hybrid neural networks with artificial bee colony,ar,Article,Marso S.,60025506,Université Abdelmalek Essaadi,Tetouan,Morocco,2,"Marso, Said;Merouani, Mohamed E.L.",57216970509;57200794579,60025506;60025506,2020-12-01,December 2020,Engineering Letters,1816093X,17800156701,18160948,Journal,28,4,EL_28_4_26,1191-1200,"Credit risk now is considered like the most important risk faced by banks and financial institutions. For this reason, predictive analytics be-came the barometer of financiers with a main in-terest to corporate bankruptcy prediction (CBP), or referred to as financial distress prediction. Predictive analytics techniques are subdivided into two groups: traditional statistical (e.g. discriminant analysis and logistic regression) and machine learning (e.g. artificial neural networks, support vector machines and random forest). Trained by metaheuristic algorithm such as artificial bee colony (ABC), an ANN model called ABCNN is applied in CBP and this new hybrid model is the contribution of our article. Our model is compared with two other models in order to investigate its efficiency: the first model is multiple discriminant analysis (MDA) and the second one is an ANN trained by the most common learning algorithm a back propagation (BPNN). The models mentioned above were applied at two different periods in order to evaluate their efficiency. The first period is one year before the bankruptcy, and the second one is three years before. Performance was evaluated in terms of several metrics: Accuracy, AUC-score, type I and type II errors. The experimental results indicate that ANN models, on average, are approximately 10% more accurate in relation to MDA in different periods. Our Model ABCNN led to 92% accuracy, whereas BPNN’s and MDA’s led to 91% and 81% accuracy, respectively in one year before the bankruptcy. However, when we apply in the period three years before the bankruptcy, we find that ABCNN’s result is 80.94% followed by BPNN with 81.05%, then MDA-with 67.22%. The right data preprocessing applied has increased significantly the predictive power of all the models mentioned above. In conclusion, experimental results show that the ABC algorithm in an ABC model could be considered to predict potential corporate bankruptcy.",Artificial bee colony | Artificial neural networks | Corporate bankruptcy prediction | Imbalanced data | Machine learning | Train-ing,5,0,,,,undefined,
624,2-s2.0-85090880389,10.1016/j.techfore.2020.120309,S0040162520311355,,Machine learning and credit ratings prediction in the age of fourth industrial revolution,ar,Article,Li J.P.,60112757;60108759;60026295,Excelia Business School;Yunnan University of Finance and Economics;Shanxi University of Finance and EcoNomics,La Rochelle;Kunming;Taiyuan,France;China;China,4,"Li, Jing Ping;Mirza, Nawazish;Rahat, Birjees;Xiong, Deping",57093575200;41661881900;56520132800;36163653400,60026295;60112757;60112757;60108759,2020-12-01,December 2020,Technological Forecasting and Social Change,00401625,14704,,Journal,161,,120309,,"The fourth industrial revolution has resulted in unprecedented innovations and improvements for the financial sector. In this paper, we employ the machine learning techniques- a subset of artificial intelligence- in order to predict the credit ratings for the banks in GCC. The quarterly dataset of the macro and bank specific variables was used for a period that spanned between the years 2010 to 2018, with an out of sample prediction, for three years. Our findings suggest that arbitrary forests demonstrate the highest precision, based on the F1 score, specificity, and the accuracy scores. This precision remained robust for all the classes of the ratings, ranging from the highest credit quality to the default mode as well. Moreover, our findings also revealed that the Artificial Neural Networks are ranked second for the overall predictions that have been made. However, for the speculative and default grades, our findings suggest that the Classification and Regression Trees (CART) are significantly relevant, and although their precision is less than the random forests, the difference is not significant. Therefore, we propose that, for the stressed banks, both random forests and the CART should be employed, for a better and more informed risk assessment. These findings have important implications, especially when it comes to analyzing the credit risk of the banks.",Credit Ratings | Fourth industrial revolution | Machine learning | Risk Assessment,36,0,,,,undefined,
625,2-s2.0-85083648575,10.1016/j.cam.2020.112907,S0377042720301989,,Analysis of the environmental trend of network finance and its influence on traditional commercial banks,ar,Article,Xu Z.,60033100;60032356;118611929,Nanjing University;Hunan University;Chinese Electronic Information Industry Development Research Institute,Nanjing;Changsha;Beijing,China;China;China,4,"Xu, Zhaoyi;Cheng, Xinyu;Wang, Kefei;Yang, Shenggang",57208879150;57216483977;57216490514;55172414900,60032356;60033100;118611929;60032356,2020-12-01,1 December 2020,Journal of Computational and Applied Mathematics,03770427,23847,,Journal,379,,112907,,"In order to understand the environmental trend of network finance and the impact of network finance on traditional ommercial banks, after analyzing the transaction risks of network finance, this study learns from the advanced models of credit risk measurement and early warning at home and abroad and the latest artificial intelligence technology, combining them with China's national conditions, so as to establish a credit risk measurement system suitable for commercial banks. In this study, the research is carried out from the perspectives of theory and practice, technology and business, and the credit risk warning system, measurement model and implementation tools are comprehensively sorted out, then the basic theories and core ideas are studied. In accordance with the concept of big data mining, this study proposes a financial crisis early warning model based on artificial intelligence system. Based on the empirical analysis of the main causes of the rapid decline in the asset quality of China's joint-stock​ commercial banks, and based on the characteristics of big data mining in the information explosion era, it is pointed out that the artificial intelligence is a powerful tool to improve the ability of credit risk measurement. It can be confirmed that the development of network finance has brought different impacts on the business, business model, and business philosophy of banks.",Credit risk measurement | Deep confidence network | Environmental trend | Financial crisis warning | Financial index prediction | Restricted Boltzmann machine,9,0,,,NSFC,71850006,National Natural Science Foundation of China
626,2-s2.0-85086597643,10.1016/j.eswa.2020.113615,S0957417420304395,,A novel tree-based dynamic heterogeneous ensemble method for credit scoring,ar,Article,Xia Y.,60073460;60004691,China University of Mining and Technology;Jiangsu Normal University,Xuzhou;Xuzhou,China;China,5,"Xia, Yufei;Zhao, Junhao;He, Lingyun;Li, Yinguo;Niu, Mengyi",57193351080;57217169032;57204314833;55636283100;57217166026,60004691;60004691;60073460;60004691;60004691,2020-11-30,30 November 2020,Expert Systems with Applications,09574174,24201,,Journal,159,,113615,,"Ensemble models have been extensively applied to credit scoring. However, advanced tree-based classifiers have been seldom utilized as components of ensemble models. Moreover, few studies have considered dynamic ensemble selection. To fill the research gap, this paper aims to develop a novel tree-based overfitting-cautious heterogeneous ensemble model (i.e., OCHE) for credit scoring which departs from existing literature on base models and ensemble selection strategy. Regarding base models, tree-based techniques are employed to acquire a balance between predictive accuracy and computational cost. In terms of ensemble selection, the proposed method can assign weights to base models dynamically according to the overfitting measure. Validated on five public datasets, the proposed approach is compared with several popular benchmark models and selection strategies on predictive accuracy and computational cost measures. For predictive accuracy, the proposed approach outperforms the benchmark models significantly in most cases based on the non-parametric significance test. It also performs marginally better than several state-of-the-art studies. Our proposal remains robust in several scenarios. In terms of computational cost, the proposed method provides acceptable performance and benefits from GPU acceleration considerably.",Credit scoring | Gradient boosting decision tree | Machine learning | Random forests | Selective ensemble,47,0,,,NSFC,201910320057,National Natural Science Foundation of China
627,2-s2.0-85086503565,10.1016/j.eswa.2020.113438,S0957417420302621,,The application of PROMETHEE multi-criteria decision aid in financial decision making: Case of distress prediction models evaluation,ar,Article,Mousavi M.M.,60171157;60000745,University of Bradford School of Management;University of Illinois Urbana-Champaign,Bradford;Urbana,United Kingdom;United States,2,"Mousavi, Mohammad Mahdi;Lin, Jilei",56536125500;57217154442,60171157;60000745,2020-11-30,30 November 2020,Expert Systems with Applications,09574174,24201,,Journal,159,,113438,,"Conflicting rankings corresponding to alternative performance criteria and measures are mostly reported in the mono-criterion evaluation of competing distress prediction models (DPMs). To overcome this issue, this study extends the application of the expert system to corporate credit risk and distress prediction through proposing a Multi-criteria Decision Aid (MCDA), namely PROMETHEE II, which provides a multi-criteria evaluation of competing DPMs. In addition, using data on Chinese firms listed on Shanghai and Shenzhen stock exchanges, we perform an exhaustive comparative analysis of the most popular DPMs; namely, statistical, artificial intelligence and machine learning models under both mono-criterion and multi-criteria frameworks. Further, we address two prevailing research questions; namely, ""which DPM performs better in predicting distress?"" and ""will training models with corporate governance indicators (CGIs) enhance the performance of models?”; and discuss our findings. Our multi-criteria ranking suggests that non-parametric DPMs outperform parametric ones, where random forest and bagging CART are among the best machine learning DPMs. Further, models fed with CGIs as features outperform those fed without CGIs.",Corporate distress prediction models | Corporate governance indicators | Machine learning | Multi-criteria decision aid | PROMETHEE II,44,0,,,ST,undefined,STMicroelectronics
628,2-s2.0-85097132565,10.1145/3368089.3409739,,,Search-based adversarial testing and improvement of constrained credit scoring systems,cp,Conference Paper,Ghamizi S.,60072562;60030061,University of Luxembourg;BNP Paribas,Esch-sur-Alzette;Paris,Luxembourg;France,7,"Ghamizi, Salah;Cordy, Maxime;Gubri, Martin;Papadakis, Mike;Boystov, Andrey;Le Traon, Yves;Goujon, Anne",56535334900;55035833600;57219792512;57197295611;57220177454;55884641800;57220186639,60072562;60072562;60072562;60072562;60072562;60072562;60030061,2020-11-08,8 November 2020,ESEC/FSE 2020 - Proceedings of the 28th ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering,,21101029718,,Conference Proceeding,,,,1089-1100,"Credit scoring systems are critical FinTech applications that concern the analysis of the creditworthiness of a person or organization. While decisions were previously based on human expertise, they are now increasingly relying on data analysis and machine learning. In this paper, we assess the ability of state-of-the-art adversarial machine learning to craft attacks on a real-world credit scoring system. Interestingly, we find that, while these techniques can generate large numbers of adversarial data, these are practically useless as they all violate domain-specific constraints. In other words, the generated examples are all false positives as they cannot occur in practice. To circumvent this limitation, we propose CoEvA2, a search-based method that generates valid adversarial examples (satisfying the domain constraints). CoEvA2 utilizes multi-objective search in order to simultaneously handle constraints, perform the attack and maximize the overdraft amount requested. We evaluate CoEvA2 on a major bank's real-world system by checking its ability to craft valid attacks. CoEvA2 generates thousands of valid adversarial examples, revealing a high risk for the banking system. Fortunately, by improving the system through adversarial training (based on the produced examples), we increase its robustness and make our attack fail.",Adversarial attacks | Credit Scoring | FinTech | Random Forest | Search-based,10,1,repositoryvor,Green,FNR,undefined,Fonds National de la Recherche Luxembourg
629,2-s2.0-85099541302,10.1109/ICECA49313.2020.9297590,,,Defaulter Prediction for Assessment of Credit Risks using Machine Learning Algorithms,cp,Conference Paper,Vidhikhanduja ,60010618;114356169,Vellore Institute of Technology;Sal Institute of Technology and Engineering Research,Vellore;Ahmedabad,India;India,2,"Vidhikhanduja, ;Juneja, Simran",55574985300;57221609135,114356169;60010618,2020-11-05,5 November 2020,"Proceedings of the 4th International Conference on Electronics, Communication and Aerospace Technology, ICECA 2020",,21101034022,,Conference Proceeding,,,9297590,1139-1144,"The examination of credit risk has become very crucial in the financial world to avoid massive losses, as, without repayment of loans, they earn no profit. It can be thought of as an expansion of the credit distribution measure. To ease the task of investors, a methodology is proposed using machine learning models that can predict the status of whether the loan should be granted to a customer based on his pre-fed attributes. first, preprocessing of the data is performed followed by feature extraction using LDA and PCA. The model is created using various machine learning algorithms on two different sized datasets. It has been observed that Logistic regression shows the highest accuracy followed by random forest classification and KNN. It is also seen that LDA performed better than PCA in all algorithms. Therefore, machine learning regression and classification algorithms have shown reliable results for the money-lenders to safely invest.",Accuracy | Credit risk prediction | Feature extraction | Logistic Regression | Machine learning,3,0,,,,undefined,
630,2-s2.0-85099289041,10.1109/IEMCON51383.2020.9284884,,,Prediction of Defaulters using Machine Learning on Azure ML,cp,Conference Paper,Shivanna A.,60025152,University of Cincinnati,Cincinnati,United States,2,"Shivanna, Abhishek;Agrawal, Dharma P.",57213685894;7202079810,60025152;60025152,2020-11-04,4 November 2020,"11th Annual IEEE Information Technology, Electronics and Mobile Communication Conference, IEMCON 2020",,21101033864,,Conference Proceeding,,,9284884,320-325,"Banks and lending institutions take risk in issuing new credit cards and loans to customers. Lending institutions at large need to have their own credit risk assessment system in accordance with Basel II guidelines. Many lending institutions lose a large amount of money as they do not have an accurate model to predict defaulters. The goal of credit risk management system is to accurately predict borrowers' ability to repay loans or make credit card payments in a timely manner. Researchers have taken multitude of approaches to solve this problem, and it continues to be an active area of research. Data mining and machine learning are emerging tools that are widely used by lending institutions to predict defaulters. These tools can effectively mine large dataset which is not feasible by traditional methods. In this work, we have used different algorithms including Deep Support Vector Machine (DSVM), Boosted Decision Tree (BDT), Averaged Perceptron (AP) and Bayes Point Machine (BPM) to build various models, in an attempt to better predict defaulters. Dataset, comprising of 25 attributes and 30k instances, was obtained from the repository of machine learning, University of California, Irvine (UCI). Our results show that, of all the four models used, DSVM can best predict defaulters. We believe that these models can be used to better predict defaulters by credit risk management system in banking and lending institutions.",Azure ML | Bayes Point Machine | Big Data | Data Mining | Decision Tree | Defaulter Prediction | Machine Learning | Pattern Recognition | Perceptron | SVM,6,0,,,NSFC,41661059,National Natural Science Foundation of China
631,2-s2.0-85107644688,10.1109/ICEMME51517.2020.00165,,,Risk assessment of credit field based on PSO-SVM,cp,Conference Paper,Tang H.,60029885,Sichuan Agricultural University,Ya'an,China,5,"Tang, Haoxin;Zhang, Yi;Qiao, Qin;Ren, Junhui;Qiu, Xiaoxuan",57224467528;57192394898;57224466482;57224481843;57223316162,60029885;60029885;60029885;60029885;60029885,2020-11-01,November 2020,"Proceedings - 2020 2nd International Conference on Economic Management and Model Engineering, ICEMME 2020",,21101048237,,Conference Proceeding,,,9434789,809-813,"With the advent of the era of big data and the application of machine learning, user credit risk assessment in the credit process has gradually changed from traditional manual assessment to intelligent algorithm recognition. This paper proposes a support vector machine combination model based on particle swarm optimization and applies the model to user credit risk assessment. The paper first uses a support vector machine (SVM) with a radial basis function core (RBF core) as the core function as a verification algorithm, and then uses a particle swarm optimization algorithm (PSO) to optimize the parameters of the SVM, and establishes a particle swarm algorithm based Support vector machine combination model (PSO-SVM), finally compare the model with the original SVM, neural network, random forest, naive Bayes and other models on the UCI data set, and use Recall, Precision, Accuracy and F-score to evaluate Model performance. Empirical analysis proves that the model proposed in this paper has a good predictive classification effect.",evaluation index | particle swarm optimization | PSO-SVM model | support vector machine | user credit risk assessment,1,0,,,,undefined,
632,2-s2.0-85101343087,10.1109/ICDMW51313.2020.00056,,,AttentionFM: Incorporating Attention Mechanism and Factorization Machine for Credit Scoring,cp,Conference Paper,Liu Y.,60027363,University of Chinese Academy of Sciences,Beijing,China,4,"Liu, Ying;Wang, Wei;Zhang, Tianlin;Cui, Zhenyu",56023498400;57225120622;57202676973;57207460225,60027363;60027363;60027363;60027363,2020-11-01,November 2020,"IEEE International Conference on Data Mining Workshops, ICDMW",23759232,21100398701,23759259,Conference Proceeding,2020-November,,9346348,356-361,"Learning effective feature interactions behind user behavior is challenging in credit scoring. Existing machine learning methods seem to have a strong bias towards low-order or high-order interactions, or require expertise feature engineering. In this paper, we present a novel neural network approach AttentionFM, which incorporates Factorization Machines and Attention mechanism for credit scoring. The proposed model focuses more on critical features and emphasizes both low-and high-order feature interactions, with no need of manually feature engineering on raw data representation. Experimental results demonstrate that our proposed model significantly outperforms the baselines based on two public datasets.",,0,0,,,NSFC,6142502180101,National Natural Science Foundation of China
633,2-s2.0-85099466022,10.1109/iThings-GreenCom-CPSCom-SmartData-Cybermatics50389.2020.00059,,,A feature selection algorithm for multilayer perceptron based on simultaneous two-sample representation,cp,Conference Paper,Liu S.,60024979,Zhongnan University of Economics and Law,Wuhan,China,3,"Liu, Shudong;Zhang, Ke;Chen, Xu",56413168900;57217045559;57192468414,60024979;60024979;60024979,2020-11-01,November 2020,"Proceedings - IEEE Congress on Cybermatics: 2020 IEEE International Conferences on Internet of Things, iThings 2020, IEEE Green Computing and Communications, GreenCom 2020, IEEE Cyber, Physical and Social Computing, CPSCom 2020 and IEEE Smart Data, SmartData 2020",,21101033918,,Conference Proceeding,,,9291678,270-275,"Classification is one of the hot topics of machine learning domains, its main task is to learn a classification model from training data and predict the labels of unknown samples. To date, many classification models have been proposed and are widely used in various realworld applications, e.g., naive Bayes (NB), logistic regression (LR), support vector machine (SVM) have been successfully employed in spam recognition, bank loan credit scoring and network rumor recognition, respectively. Imbalance learning is an important branch of classification task in machine learning domains. Data-level, algorithm-level and ensemble solutions are the three main methods proposed thus far to address imbalance learning. To alleviate the issues of data explosion and feature selection for a multilayer perceptron with simultaneous two-sample representation, in this paper, we propose a novel feature selection method based on the pairwise samples distance constraint, which considers the class labels of paired samples, select the features which push two similar samples closer together and pull two different samples farther apart. Finally, we conduct experiments on four high-dimensional DNA microarray datasets. The experimental results demonstrate that our proposed algorithms outperform some state-of-the-art algorithms in terms of F-measure and G-mean.",feature selection | Imbalance learning | information gain | Multilayer perceptron | supervised learning,0,0,,,NSFC,2722020JCT033,National Natural Science Foundation of China
634,2-s2.0-85093109431,10.1016/j.jacceco.2020.101360,S0165410120300628,,Machine + man: A field experiment on the role of discretion in augmenting AI-based lending models,ar,Article,Costello A.M.,60112541;60027017,Rotman School of Management;Stephen M. Ross School of Business,Toronto;Ann Arbor,Canada;United States,3,"Costello, Anna M.;Down, Andrea K.;Mehta, Mihir N.",36815760400;57219867172;57199170680,60027017;60112541;60027017,2020-11-01,1 November 2020,Journal of Accounting and Economics,01654101,29838,,Journal,70,2-3,101360,,"We assess the role of human discretion in lending outcomes using a randomized, controlled experiment. The lenders in our sample utilize a third party, machine-generated credit model as an input in their decision. We design a new feature for the credit-scoring platform – the slider feature – which invites lenders to incorporate additional discretion in their decision by adjusting the machine-based recommendation. We compare the loan outcomes for treatment lenders that randomly get the slider, relative to a control group. The treatment group's adjustments are predictive of forward looking portfolio characteristics – they show larger declines in future portfolio-level credit risk and larger increases in future sales orders, relative to the control group. The effects of our intervention are more pronounced when borrowers do not have social media accounts and in competitive markets. Our study provides insights about the role of human decisions, given the rapid evolution of machine-based lending models.",Artificial intelligence | Discretion | fintech | Machine-learning | Relationship lending,14,0,,,,undefined,
635,2-s2.0-85091762029,10.1016/j.engappai.2020.103980,S0952197620302840,,Evolutionary Extreme Learning Machine with novel activation function for credit scoring,ar,Article,Tripathi D.,60118182;60107382,SRM University-AP;National Institute of Technology Goa,Mangalagiri;Ponda,India;India,4,"Tripathi, Diwakar;Edla, Damodar Reddy;Kuppili, Venkatanareshbabu;Bablani, Annushree",57196260920;55180602300;54784668100;57132970500,60118182;60107382;60107382;60107382,2020-11-01,November 2020,Engineering Applications of Artificial Intelligence,09521976,24182,,Journal,96,,103980,,"The term credit scoring is extensively used in credit industries for decision making and measuring the risk associated with an applicant. It uses applicants’ historical data for credit risk evaluation by applying machine learning or statistical techniques. Credit risk evaluation has become progressively important field in financial risk management for credit industries. In this study, Extreme Learning Machine (ELM) is utilized as a classification tool for credit risk evaluation model. ELM requires more number of hidden neurons and random determination of the input weights and hidden biases. Moreover, ELM performance depends on activation function, weights and biases assigned to hidden neurons. An appropriate approach for selection of activation function, weights and biases may improve the performance of ELM. Hence, we have proposed a novel activation function and an evolutionary approach to get optimized weights and biases by utilizing Bat optimization algorithm. Further, the simulations are performed on four bench-marked credit scoring datasets with various activation functions. Simulation results demonstrate that proposed Evolutionary ELM (EELM) is more suitable for credit risk evaluation.",Classification | Credit Scoring | ELM | Optimization techniques,28,0,,,,undefined,
636,2-s2.0-85091756160,10.1016/j.techsoc.2020.101413,S0160791X17302324,,A study on credit scoring modeling with different feature selection and machine learning approaches,ar,Article,Trivedi S.K.,60008898,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India,1,"Trivedi, Shrawan Kumar",55980759400,60008898,2020-11-01,November 2020,Technology in Society,0160791X,18676,,Journal,63,,101413,,"A bit hurdle for financial institutions is to decide potential candidates to give a line of credit identifying the right people without any credit risk. For such a crucial decision, past demographic and financial data of debtors is important to build an automated artificial intelligence credit score prediction model based on machine learning classifier. In addition, for building robust and accurate machine learning models, important input predictors (debtor's information) must be selected. The present computational work focuses on building a credit scoring prediction model. A publicly available German credit data is incorporated in this study. An improvement in the credit scoring prediction has been shown with the use of different feature selection techniques (such as Information-gain, Gain-Ratio and Chi-Square) and machine learning classifiers (Bayesian, Naïve Bayes, Random Forest, Decision Tree (C5.0) and SVM (support Vector Machine)). Further, a comparative analysis is performed between different machine learning classifiers and between different feature selection techniques. Different evaluation metrics are considered for analyzing performance of the models (such as accuracy, F-measure, false positive rate, false negative rate and training time). After analysis, a best combination of machine learning classifier and feature selection technique are identified. In this study, a combination of random forest (RF) and Chi-Square (CS) is found good, among other combinations, with respect to good performance accuracy, F-measure and low false positive and false negative rates. However, training time for this particular combination was found to be slightly higher. Result of C5.0 with chi-square was comparable with the best one. This study provides an opportunity to financial institutions to build an automated model for better credit scoring.",Bayesian | C5.0 | Chi-square | Credit scoring | Feature selection technique | Gain-ratio | Information-gain | Machine learning classifier | Naïve bayes | Random forest | SVM,40,0,,,,undefined,
637,2-s2.0-85090184101,10.1016/j.iref.2020.08.016,S1059056020301969,,Can machine learning paradigm improve attribute noise problem in credit risk classification?,ar,Article,Yu L.,60021843;60003353,Beijing University of Chemical Technology;Harbin Engineering University,Beijing;Harbin,China;China,3,"Yu, Lean;Huang, Xiaowen;Yin, Hang",8983968500;57218770768;55556377300,60021843-60003353;60021843;60021843,2020-11-01,November 2020,International Review of Economics and Finance,10590560,22707,,Journal,70,,,440-455,"In this paper, a dual-voting-based learning paradigm is proposed to solve attribute noise problem in credit risk classification. In the proposed learning paradigm, three stages are involved. In the first stage, four indexes are introduced to evaluate the noise level of attributes. In the second stage, attributes with different noise levels are divided into different attribute sets in accordance with the dual-voting results of noise level. In the third stage, credit datasets with different attributes sets are dealt with different learning strategies and different de-noising methods for comparison purpose. In the proposed learning paradigm, a classification and regression tree (CART) model is adopted as the generic classifier to evaluate the performance on training datasets generated by different learning strategies and noise reduction methods. In addition, the performance of all learning strategies on sparse data with attribute noise is also discussed. Experimental results show that the proposed learning paradigm performs better than the benchmarks to solve the attribute noise problem not only in accuracy and its stability, but also in speediness. Further analysis indicates that the sparse data with attribute noise can further improve the stability of accuracy for a specific de-noising method. This implies that the proposed dual voting-based learning paradigm is a promising solution to attribute noise reduction in credit risk classification.",Attribute noise | Credit risk classification | Dual voting | Learning strategy | Machine learning | Sparseness,12,0,,,NSFC,71433001,National Natural Science Foundation of China
638,2-s2.0-85089231394,10.1016/j.najef.2020.101251,S1062940820301480,,"A comparative study of forecasting corporate credit ratings using neural networks, support vector machines, and decision trees",ar,Article,Golbayani P.,60027392,Stevens Institute of Technology,Hoboken,United States,3,"Golbayani, Parisa;Florescu, Ionuţ;Chatterjee, Rupak",57201802130;23979863400;56701951600,60027392;60027392;60027392,2020-11-01,November 2020,North American Journal of Economics and Finance,10629408,24089,,Journal,54,,101251,,"Credit ratings are one of the primary keys that reflect the level of riskiness and reliability of corporations to meet their financial obligations. Rating agencies tend to take extended periods of time to provide new ratings and update older ones. Therefore, credit scoring assessments using artificial intelligence has gained a lot of interest in recent years. Successful machine learning methods can provide rapid analysis of credit scores while updating older ones on a daily time scale. Related studies have shown that neural networks and support vector machines outperform other techniques by providing better prediction accuracy. The purpose of this paper is two fold. First, we provide a survey and a comparative analysis of results from literature applying machine learning techniques to predict credit rating. Second, we apply ourselves four machine learning techniques deemed useful from previous studies (Bagged Decision Trees, Random Forest, support vector machine and Multilayer Perceptron) to the same datasets. We evaluate the results using a 10-fold cross validation technique. The results of the experiment for the datasets chosen show superior performance for decision tree based models. In addition to the conventional accuracy measure of classifiers, we introduce a measure of accuracy based on notches called ”Notch Distance” to analyze the performance of the above classifiers in the specific context of credit rating. This measure tells us how far the predictions are from the true ratings. We further compare the performance of three major rating agencies, Standard & Poors, Moody's and Fitch where we show that the difference in their ratings is comparable with the decision tree prediction versus the actual rating on the test dataset.",Classification trees | Credit rating | Machine learning models | Neural networks | Support vector machine,30,0,repositoryam,Green,,undefined,
639,2-s2.0-85063049696,10.1007/s10479-019-03188-0,,,"Default avoidance on credit card portfolios using accounting, demographical and exploratory factors: decision making based on machine learning (ML) techniques",ar,Article,Sariannidis N.,60032307;60006517,Hellenic Mediterranean University;University of Western Macedonia,Heraklion;Kozani,Greece;Greece,5,"Sariannidis, Nikolaos;Papadakis, Stelios;Garefalakis, Alexandros;Lemonakis, Christos;Kyriaki-Argyro, Tsioptsia",15136803700;35611347300;37005263900;55780698800;57205466158,60006517;60032307;60032307;60032307;60006517,2020-11-01,November 2020,Annals of Operations Research,02545330,23090,15729338,Journal,294,1-2,,715-739,"Effective and thorough credit-risk management is a key factor for lending institutions, as significant financial losses can arise from the borrowers’ default. Consequently, machine learning methods can measure and analyze credit risk objectively when at the same time they face increasingly attention. This study analyzes default payment data from a credit cards’ portfolio containing some 30,000 clients from Taiwan with twenty-three attributes and with no missing information. We compare prediction accuracy of seven classification methods used, i.e. KNN, Logistic Regression, Naïve Bayes, Decision Trees, Random Forest, SVC, and Linear SVC. The results indicate that only few out of most of the typical variables used can adequately analyze default characteristics in terms of lending decisions. The results provide effective feedback to credit evaluators, lending institutions and business analysts for in-depth analysis. Also, they mention to the importance of the precautionary borrowing techniques to be used to better understand credit-card borrowers’ behavior, along with specific accounting, historical and demographical characteristics.",Accounting data | Credit card portfolios | Credit history data | Debt | Demographic data | Explanatory factors | Machine learning (ML) methods,11,0,,,,undefined,
