,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
803,2-s2.0-85019039165,10.1287/moor.2016.0818,,,Optimal credit investment with borrowing costs,ar,Article,Bo L.,60030162;60019499;60019118,Columbia University;Chinese Academy of Sciences;University of Science and Technology of China,New York;Beijing;Hefei,United States;China;China,2,"Bo, Lijun;Capponi, Agostino",15130841400;8346937300,60019118-60019499;60030162,2017-05-01,May 2017,Mathematics of Operations Research,0364765X,22140,15265471,Journal,42,2,,546-575,"We consider the portfolio decision problem of a risky investor. The investor borrows at a rate higher than his lending rate and invests in a risky bond whose market price is correlated with the credit quality of the investor. By viewing the concave drift of the wealth process as a continuous function of the admissible control, we characterize the optimal strategy in terms of a relation between a critical borrowing threshold and solutions of a system of first-order conditions. We analyze the nonlinear dynamic programming equation and prove the singular growth of its coefficients. Using a truncation technique relying on the locally Lipschitz continuity of the optimal strategy, we remove the singularity and show the existence and uniqueness of a global regular solution. Our explicit characterization of the strategy has direct financial implications: it indicates that the investor purchases a high number of bond shares when his borrowing costs are low and the bond sufficiently safe, and reduces the size of his long position or even sells short when his financing costs are high or the bond very risky.",Borrowing costs | Credit risk | Dynamic programming equation | Portfolio decisions,5,0,,,NSFC,11471254,National Natural Science Foundation of China
804,2-s2.0-85011371182,10.1016/j.spl.2017.01.009,S0167715217300329,,Credit default prediction and parabolic potential theory,ar,Article,Bedini M.L.,60212112;60015595,Intesa Sanpaolo S.p.A.;Universität Bielefeld,Turin;Bielefeld,Italy;Germany,2,"Bedini, Matteo L.;Hinz, Michael",57193171632;23973075400,60212112;60015595,2017-05-01,1 May 2017,Statistics and Probability Letters,01677152,14794,,Journal,124,,,121-125,"We consider an approach to credit risk in which the information about the time of bankruptcy is modelled using a Brownian bridge that starts at zero and is conditioned to equal zero when the default occurs. This raises the question whether the default can be foreseen by observing the evolution of the bridge process. Unlike in most standard models for credit risk, we allow the distribution of the default time to be singular. Using a well known fact from parabolic potential theory, we provide a sufficient condition for its predictability.",Brownian bridge on random intervals | Default time | Hausdorff dimension | Predictable stopping time | Riesz capacity,1,0,repositoryam,Green,,undefined,
805,2-s2.0-84994791041,10.1016/j.fss.2016.09.007,S0165011416302780,,Reliable mixed H<inf>∞</inf>/passive control for T–S fuzzy delayed systems based on a semi-Markov jump model approach,ar,Article,Shen H.,60008060;60001170,Anhui University of Technology;Yeungnam University,Maanshan;Gyeongsan,China;South Korea,3,"Shen, Hao;Su, Lei;Park, Ju H.",35230989600;56447741900;15036553900,60008060;60008060;60001170,2017-05-01,1 May 2017,Fuzzy Sets and Systems,01650114,26529,,Journal,314,,,79-98,"This paper investigates the problem of the reliable mixed H∞/passive control for Takagi–Sugeno (T–S) fuzzy delayed systems based on a semi-Markov jump model (SMJM) approach. The focus is to design a fuzzy fault-tolerant controller such that the resulting closed-loop system is stochastically stable with a prescribed mixed H∞/passive performance level even if the actuator failures appear. A semi-Markov process is employed to describe the encountered failures of the actuator. By applying the Lyapunov–Krasovskii method, in combination with some novel inequalities, some conditions on the performance analysis are established, where some negative quadratic terms are fully considered to reduce the conservatism. Based on the conditions, an explicit expression for the desired controller is given. Three numerical examples are presented to show the effectiveness and reduced conservatism of the proposed method.",Reliable mixed H /passive control ∞ | Semi-Markov jump model | Time delays | T–S fuzzy systems,134,0,,,NSFC,61304066,National Natural Science Foundation of China
806,2-s2.0-85028236641,10.1016/j.spa.2016.07.010,S0304414916301223,,"Conditional Markov chains: Properties, construction and structured dependence",ar,Article,Bielecki T.R.,60013756;60003675;60002873,University of Warsaw;Politechnika Warszawska;Illinois Institute of Technology,Warsaw;Warsaw;Chicago,Poland;Poland;United States,3,"Bielecki, Tomasz R.;Jakubowski, Jacek;Niewęgłowski, Mariusz",7003552101;7006720715;36657493300,60002873;60013756-60003675;60003675,2017-04-01,1 April 2017,Stochastic Processes and their Applications,03044149,26929,,Journal,127,4,,1125-1170,"In this paper we contribute to the theory of conditional Markov chains (CMCs) that take finitely many values and that admit intensity. We provide a method for constructing a CMC with given intensity and with given conditional initial law, and which is also a doubly stochastic Markov chain. We provide a martingale characterization for such process, and we discuss other useful properties. We define and give sufficient and necessary conditions for strong Markovian consistency and weak Markovian consistency of a multivariate CMC. We use these results to model structured dependence between univariate CMCs, that is, to model a multivariate CMC whose components are univariate CMCs with given laws. An example of potential application of our theory is presented.",Change of probability measure | Compensator of a random measure | Conditional Markov chain | Doubly stochastic Markov chain,36,1,publisherfree2read,Bronze,NSF,DMS-1211256,National Science Foundation
807,2-s2.0-85006121013,10.1016/j.physa.2016.11.146,S0378437116309694,,Investigation on financial crises with the negative-information-propagation-induced model,ar,Article,Fan F.H.,60022281,Beijing University of Technology,Beijing,China,3,"Fan, Feng Hua;Deng, Yanbin;Huang, Yong Chang",53981255400;56542225200;34770109500,60022281;60022281;60022281,2017-03-15,15 March 2017,Physica A: Statistical Mechanics and its Applications,03784371,29115,,Journal,470,,,94-104,"We first argue about the similarity between the propagation phenomenon of negative information about potential deterioration of economic situation in group of investors and the propagation phenomenon of infectious disease in crowd Applying the negative-information-propagation-induced model built based on above argument, we investigate the relationship between the generation of financial crises and propagation effects of negative information We introduce the discrimination parameter to distinguish whether or not negative information will be propagated extensively in group of investors. We also introduce the target critical value of financial crises. By comparing the theoretically predicted ratio of the long term projected number of total investors to the total number of investors at some time as initial time with target critical value of financial crises, the model can provide real-time monitoring of whether the curve of total number of investors is progressing toward the direction of generating financial crises or running on track of financial markets safety. If at some time this ratio is computed to be less than the target critical value of financial crises, governments can take relevant measures to prevent the generation of financial crises in advance Governments’ interference helps to recover the confidence of investors so that they never will again believe in negative information to continue their investment. Results from theoretical and numerical analysis show that the number of investors who hold the belief of potential deterioration of economic situation, and the number of investors who withdraw capital and depart from financial markets for avoiding business loss when governments make appropriate interference are lowered compared to that without appropriate governments’ interference. The results show the effectiveness of governments in preventing financial crises from the viewpoint of the negative information-propagation-induced model, namely governments’ prevention against financial crises can reduce the possibility of the generation of financial crises.",Financial crises | Negative information | Number of investors | The negative information-propagation-induced model,0,0,,,NSFC,11173028,National Natural Science Foundation of China
808,2-s2.0-84995794342,10.1007/s10586-016-0667-5,,,A load balancing scheme based on deep-learning in IoT,ar,Article,Kim H.Y.,60017818;60017776,Kyonggi University;Hongik University,Suwon;Seoul,South Korea;South Korea,2,"Kim, Hye Young;Kim, Jong Min",57219214663;55321515400,60017776;60017818,2017-03-01,1 March 2017,Cluster Computing,13867857,24596,15737543,Journal,20,1,,873-878,"Extending the current Internet with interconnected objects and devices and their virtual representation has been a growing trend in recent years. The Internet of Things (IoT) contribution is in the increased value of information created by the number of interconnections among things and the transformation of the processed information into knowledge for the benefit of society. Benefit due to the service controlled by communication between objects is now being increased by people who use these services in real life. The sensors are deployed to monitor one or more events in an unattended environment. A large number of the event data will be generated over a period of time in IoT. Hence, the load balancing protocol is critical considerations in the design of IoT. Therefore, we propose an agent Loadbot that measures network load and process structural configuration by analyzing a large amount of user data and network load, and applying Deep Learning’s Deep Belief Network method in order to achieve efficient load balancing in IoT. Also, we propose an agent Balancebot that processes a neural load prediction algorithm based on Deep Learning’s Q-learning method and neural prior ensemble. We address the key functions for our proposed scheme and simulate the efficiency of our proposed scheme using mathematical analysis.",Deep belief network | Internet of things | Load balancing | Q-learning,42,0,,,MSIP,2016RIA2B4012386,Hongik University
809,2-s2.0-84964048569,10.1007/s10614-016-9576-1,,,Numerical Modeling of Dependent Credit Rating Transitions with Asynchronously Moving Industries,ar,Article,Boreiko D.,60025988;60009914,Universität Wien;Free University of Bozen-Bolzano,Vienna;Bolzano,Austria;Italy,3,"Boreiko, D. V.;Kaniovski, Y. M.;Pflug, G. Ch",7801375779;6603184720;7004133509,60009914;60009914;60025988,2017-03-01,1 March 2017,Computational Economics,09277099,19053,15729974,Journal,49,3,,499-516,"Two models of dependent credit rating migrations governed by industry-specific Markovian matrices, are considered. Caused by macroeconomic factors, positive and negative unobserved tendencies, encoded as values “1” or “0” of the corresponding variables, modify the transition probabilities and render the evolutions dependent. They are neither synchronized across industry sectors, nor over credit classes: an upswing in some of them can coexist with a decline of the rest. The models are tested on Standard and Poor’s data. MATLAB optimization software and maximum likelihood estimators are used. Obtained distributions of the hidden variables demonstrate that the considered industries migrate asynchronously trough credit classes. Since downgrading probabilities are less affected by the unobserved tendencies, estimated by Monte-Carlo simulations distributions of defaults, exhibit lighter, than for the known coupling models, tails for schemes with asynchronously moving industries. Moreover, the lightest tails were obtained in the case of industry-specific transition matrices.",Correlation | Credit rating | Loss distribution | Macroeconomic factor | Markov process | Maximum likelihood | Monte-Carlo simulations,4,1,repositoryvor,Green,,undefined,
810,2-s2.0-85014695279,10.1088/1742-5468/aa4f15,,,Constrained Brownian processes and constrained Brownian bridges,ar,Article,Mazzolo A.,60106017,Université Paris-Saclay,Gif-sur-Yvette,France,1,"Mazzolo, Alain",6603538564,60106017,2017-02-03,3 February 2017,Journal of Statistical Mechanics: Theory and Experiment,,145274,17425468,Journal,2017,2,023203,,"We present a novel approach to describe Brownian paths that end at a given final point at a fixed time, and having the additional constrain of a fixed area under its curve. Both anticipative (in this case, knowledge of the future of the path is required) and non-anticipative solutions are exposed. In particular, for the non-anticipative representation a local stochastic differential equation is derived which leads to an effective Langevin equation. This representation allows us to generate statistically independent realizations of the constrained process in a very efficient way.",Brownian motion | stochastic particle dynamics,20,0,,,,undefined,
811,2-s2.0-85015268212,10.1145/3018661.3018698,,,Learning parametric models for context-aware query auto-completion via hawkes processes,cp,Conference Paper,Li L.,60092531;60075274;60006191,"Huawei Technologies Co., Ltd., USA;Yahoo Research Labs;Google LLC",Plano;Sunnyvale;Mountain View,United States;United States;United States,4,"Li, Liangda;Deng, Hongbo;Chen, Jianhui;Chang, Yi",55349154100;58354130800;57214908931;25824668400,60075274;60006191;60075274;60092531,2017-02-02,2 February 2017,WSDM 2017 - Proceedings of the 10th ACM International Conference on Web Search and Data Mining,,21100801712,,Conference Proceeding,,,,131-139,"Query auto completion (QAC) is a prominent feature in modern search engines. High quality QAC substantially improves search experiences by helping users in typing less while submitting the queries. Many studies have been proposed to improve quality and relevance of the QAC methods from different perspectives, including leveraging contexts in long term and short term query histories, investigating the temporal information for time-sensitive QAC, and analyzing user behaviors. Although these studies have shown the context, temporal, and user behavior data carry valuable information, most existing QAC approaches do not fully exploit or even completely ignore these information. We propose a novel Hawkes process based QAC algorithm, comprehensively taking into account the context, temporal, and position of the clicked recommended query completions (a type of user behavior data), for reliable query completion prediction. Our understanding of ranking query completions is consistent with the mathematical rationale of Hawke process; such a coincidence in turn validates our motivation of using Hawkes process for QAC. We also develop an efficient inference algorithm to compute the optimal solutions of the proposed QAC algorithm. The proposed method is evaluated on two realworld benchmark data in comparison with state-of-art methods, and the obtained experiments clearly demonstrate their effectiveness.",Contextual data | Hawkes process | Query autocompletion,15,0,,,,undefined,
812,2-s2.0-85040394266,,,,Portfolio Optimization with Different Information Flow,bk,Book,Caroline H.,60102126;60022532;60010447,Université de Lyon;ENSAE Paris;Centre de Recherche en Économie et Statistique,Lyon;Palaiseau;Palaiseau,France;France;France,2,"Caroline, Hillairet;Ying, Jiao",57200236419;57200238259,60022532-60010447;60102126,2017-02-01,1 February 2017,Portfolio Optimization with Different Information Flow,,21100846267,,Book,,,,1-175,"Portfolio Optimization with Different Information Flow recalls the stochastic tools and results concerning the stochastic optimization theory and the enlargement filtration theory.The authors apply the theory of the enlargement of filtrations and solve the optimization problem. Two main types of enlargement of filtration are discussed: initial and progressive, using tools from various fields, such as from stochastic calculus and convex analysis, optimal stochastic control and backward stochastic differential equations. This theoretical and numerical analysis is applied in different market settings to provide a good basis for the understanding of portfolio optimization with different information flow. Presents recent progress of stochastic portfolio optimization with exotic filtrations. Shows you how to apply the tools of the enlargement of filtrations to resolve the optimization problem. Uses tools from various fields from enlargement of filtration theory, stochastic calculus, convex analysis, optimal stochastic control, and backward stochastic differential equations.",,4,0,,,,undefined,
813,2-s2.0-85013436914,10.1287/moor.2016.0790,,,Robust optimization of credit portfolios,ar,Article,Bo L.,60030162;60019118,Columbia University;University of Science and Technology of China,New York;Hefei,United States;China,2,"Bo, Lijun;Capponi, Agostino",15130841400;8346937300,60019118;60030162,2017-02-01,February 2017,Mathematics of Operations Research,0364765X,22140,15265471,Journal,42,1,,30-56,"We introduce a dynamic credit portfolio framework where optimal investment strategies are robust against misspecifications of the reference credit model. The riskaverse investor models his fear of credit risk misspecification by considering a set of plausible alternatives whose expected log likelihood ratios are penalized. We provide an explicit characterization of the optimal robust bond investment strategy, in terms of default state dependent value functions associated with the max-min robust optimization criterion. The value functions can be obtained as the solutions of a recursive system of Hamilton-Jacobi-Bellman (HJB) equations. We show that each HJB equation is equivalent to a suitably truncated equation admitting a unique bounded regular solution. The truncation technique relies on estimates for the solution of the master HJB equation that we establish.",Credit risk | HJB equations | Recursive system | Robust control,10,0,repositoryam,Green,,undefined,
814,2-s2.0-85010919155,10.1142/S0219024917500030,,,A GENERALIZED CONTAGION PROCESS with AN APPLICATION to CREDIT RISK,ar,Article,Dassios A.,60018205;60003059,Xiamen University;London School of Economics and Political Science,Xiamen;London,China;United Kingdom,2,"Dassios, Angelos;Zhao, Hongbiao",6508198039;55798861200,60003059;60018205,2017-02-01,1 February 2017,International Journal of Theoretical and Applied Finance,02190249,17334,,Journal,20,1,1750003,,"We introduce a class of analytically tractable jump processes with contagion effects by generalizing the classical Hawkes process. This model framework combines the characteristics of three popular point processes in the literature: (1) Cox process with CIR intensity; (2) Cox process with Poisson shot-noise intensity; (3) Hawkes process with exponentially decaying intensity. Hence, it can be considered as a self-exciting and externally-exciting point process with mean-reverting stochastic intensity. Essential probabilistic properties such as moments, the Laplace transform of intensity process, and the probability generating function of point process as well as some important asymptotics have been derived. Some special cases and a method for change of measure are discussed. This point process may be applicable to modeling contagious arrivals of events for various circumstances (such as jumps, transactions, losses, defaults, catastrophes) in finance, insurance and economics with both endogenous and exogenous risk factors within one framework. More specifically, these exogenous factors could contain relatively short-lived shocks and long-lasting risk drivers. We make a simple application to calculate the default probability for credit risk and to price defaultable zero-coupon bonds.",CIR process | contagion risk | Cox process | Credit risk | dynamic contagion process | dynamic contagion process with diffusion | Hawkes process | jump process | point process | self-exciting process | stochastic intensity model,13,0,repositoryam,Green,,undefined,
815,2-s2.0-85011036642,10.1109/CCAA.2016.7813884,,,Comparative analysis of filter feature selection techniques with different classifiers for image steganalysis,cp,Conference Paper,Adlakha A.,60014350,The NorthCap University,"Gurgaon HR,",India,2,"Adlakha, Aditi;Chhikara, Rita Rana",57193135179;56136940800,60014350;60014350,2017-01-10,10 January 2017,"Proceeding - IEEE International Conference on Computing, Communication and Automation, ICCCA 2016",,21100793685,,Conference Proceeding,,,7813884,1122-1127,Steganalysis aims at detecting the presence of steganography with or without knowledge of steganographic technique used. Feature based Steganalysis determines the presence of secret data by comparing the statistical features of both cover and stego images. Using a large number of features for Steganalysis relative to training set size may reduce classification accuracy and also increase computational complexity. Feature Selection selects subset of features from the given dataset which maximizes classifiers performance. In this paper we have applied four different filter feature selection approaches to features extracted from transform domain and then compared their performance by using five different classifiers.,CFS | Feature Selection | Relief | Steganalysis | Steganography,2,0,,,,undefined,
816,2-s2.0-84955072747,10.1080/17480930.2015.1105649,,,Evaluating crusher system location in an open pit mine using Markov chains,ar,Article,Yarmuch J.,60012464;60004849,Universidad de Chile;Corporación Nacional del Cobre,Santiago;Rancagua,Chile;Chile,4,"Yarmuch, Juan;Epstein, Rafael;Cancino, Raúl;Peña, Juan Carlos",57210758826;7202965392;55179953900;57069536100,60012464;60012464;60004849;60004849,2017-01-02,2 January 2017,"International Journal of Mining, Reclamation and Environment",17480930,4700152306,17480949,Journal,31,1,,24-37,"A methodology is presented for deciding the location of a third ore crusher to be installed at Chile’s Chuquicamata copper mine. The proposed approach determines which location alternative exhibits the minimum capital and operating costs when equipment failure probability is considered. Two alternative location configurations are evaluated using the stationary probabilities of a Markov chain model, and the results are validated with a discrete-event simulation model. The Markov model generates insights into the relationships between the variables that a discrete-event simulation cannot provide, and does so without the latter’s greater costs and complexities of modelling, solving and calibration.",Markov chains | Open-pit crusher location | reliability | simulation,17,0,,,FONDECYT,1120475,Fondo Nacional de Desarrollo Científico y Tecnológico
817,2-s2.0-85082514288,10.1186/s41546-017-0017-4,,,On the compensator of the default process in an information-based model,ar,Article,Bedini M.L.,60031031;60029507;60019762;128242854,Shandong University;Friedrich-Schiller-Universität Jena;Université de Brest (UBO);Numerix,Jinan;Jena;Brest;Milan,China;Germany;France;Italy,3,"Bedini, Matteo Ludovico;Buckdahn, Rainer;Engelbert, Hans Jürgen",57193171632;6603786679;6602824864,128242854;60019762-60031031;60029507,2017-01-01,January 2017,"Probability, Uncertainty and Quantitative Risk",,21101093023,23670126,Journal,2,,10,,This paper provides sufficient conditions for the time of bankruptcy (of a company or a state) for being a totally inaccessible stopping time and provides the explicit computation of its compensator in a framework where the flow of market information on the default is modelled explicitly with a Brownian bridge between 0 and 0 on a random time interval.,Brownian bridge on random intervals | Compensator process | Credit risk | Default time | Local time | Totally inaccessible stopping time,1,1,publisherhybridgold,Hybrid Gold,,PITN-GA-2008-213841,Marie Curie
818,2-s2.0-85042828875,10.1007/978-3-319-50986-0_18,,,Shot-noise processes in finance,ch,Book Chapter,Schmidt T.,60025641,Universität Freiburg,Freiburg im Breisgau,Germany,1,"Schmidt, Thorsten",57199319743,60025641,2017-01-01,1 January 2017,From Statistics to Mathematical Finance: Festschrift in Honour of Winfried Stute,,21100854030,,Book,,,,367-385,"Shot-Noise processes constitute a useful tool in various areas, in particular in finance. They allow to model abrupt changes in a more flexible way than processes with jumps and hence are an ideal tool for modelling stock prices, credit portfolio risk, systemic risk, or electricity markets. Here we consider a general formulation of shot-noise processes, in particular time-inhomogeneous shot-noise processes. This flexible class allows to obtain the Fourier transforms in explicit form and is highly tractable. We prove that Markovianity is equivalent to exponential decay of the noise function. Moreover, we study the relation to semimartingales and equivalent measure changes which are essential for the financial application. In particular we derive a drift condition which guarantees absence of arbitrage. Examples include the minimal martingale measure and the Esscher measure.",Esscher measure | Markovianity | Martingale measure | Minimal martingale measure | Semimartingale | Shot-noise processes,4,0,repositoryam,Green,,undefined,
819,2-s2.0-85041618964,10.1137/15M1052329,,,Weak convergence of path-dependent SDEs in basket credit default swap pricing with contagion risk,ar,Article,Huang Y.,60015150;60013983;60008592,Imperial College London;City University of Hong Kong;Hong Kong University of Science and Technology,London;Hong Kong;Hong Kong,United Kingdom;Hong Kong;Hong Kong,3,"Huang, Yao Tung;Song, Qingshuo;Zheng, Harry",54398582500;13609322000;7403441327,60008592;60013983;60015150,2017-01-01,2017,SIAM Journal on Financial Mathematics,,21100223304,1945497X,Journal,8,1,,1-27,"We investigate computational aspects of basket credit default swap pricing with counterparty credit risk under a multiname contagion model. This model enables us to capture systematic volatility increases in the market triggered by particular bankruptcies. A drawback of this model is its an-alytical intractability due to a combination of path-dependent coefficients and a path-dependent functional, which furthermore causes potential failure of convergence of numerical approximations under standing assumptions. In this paper, we find sufficient conditions for the desired convergence of functionals associated with approximated solution of certain path-dependent stochastic differential equations.",Basket CDS | Contagion risk | Correlated first-passage times | Counterparty risk | Path-dependent SDE | Weak convergence,3,0,repositoryam,Green,,undefined,
820,2-s2.0-85032980667,10.1504/IJBIS.2017.087748,,,Neuro-fuzzy approach in business applications: A decade survey,ar,Article,Rajab S.,60031541,University of Jammu,Jammu,India,2,"Rajab, Sharifa;Sharma, Vinod",57170457500;57212122379,60031541;60031541,2017-01-01,2017,International Journal of Business Information Systems,17460972,3900148214,17460980,Journal,26,4,,451-487,"This paper presents a survey of the application-based research on neuro-fuzzy systems (NFS) in business on account of the research articles published in various reputed international journals and conferences during the last decade (2005-2014). The application of the NFS in different business domains has diversified enormously during this period and NFS has emerged as a dominant technique for addressing various research problems in various business domains. On the basis of an in-depth review of these research articles, we have identified finance, marketing, distribution, business planning, information systems, production and operations as the main business application domains of NFS during this period. The impact of NFS in different business domains and the trends in this application-based research are presented and discussed in this paper. For each of these years, this paper also explores the various innovations in NFS methodologies employed by the researchers to tackle different business problems. Further, the paper also includes some articles published during year 2015 in various international journals to present the recent developments in the research based on the application of NFS in various business domains.",artificial intelligence | business forecasting | business planning | finance | fuzzy logic | HRM | human resource management | information systems | neural networks | neuro-fuzzy systems | NFS,4,0,,,,undefined,
821,2-s2.0-85025587354,,,,Regulating by robot: Administrative decision making in the Machine-learning era,re,Review,Coglianese C.,60006297;118932974,University of Pennsylvania;Penn Program on Regulation,Philadelphia;,United States;United States,2,"Coglianese, Cary;Lehr, David",57212123952;57195137673,60006297;118932974,2017-01-01,2017,Georgetown Law Journal,00168092,13600,,Journal,105,5,,1147-1223,"Machine-learning algorithms are transforming large segments of the economy as they fuel innovation in search engines, self-driving cars, product marketing, and medical imaging, among many other technologies. As machine learning's use expands across all facets of society, anxiety has emerged about the intrusion of algorithmic machines into facets of life previously dependent on human judgment. Alarm bells sounding over the diffusion of artificial intelligence throughout the private sector only portend greater anxiety about digital robots replacing humans in the governmental sphere. A few administrative agencies have already begun to adopt this technology, while others have clear potential in the near term to use algorithms to shape official decisions over both rulemaking and adjudication. It is no longer fanciful to envision a future in which government agencies could effectively make law by robot, a prospect that understandably conjures up dystopian images of individuals surrendering their liberty to the control of computerized overlords. Should society be alarmed by governmental use of machine-learning applications? We examine this question by considering whether the use of robotic decision tools by government agencies can pass muster under core, time-honored doctrines of administrative and constitutional law. At first glance, the idea of algorithmic regulation might appear to offend one or more traditional doctrines, such as the nondelegation doctrine, procedural due process, equal protection, or principles of reason-giving and transparency. We conclude, however, that when machine-learning technology is properly understood, its use by government agencies can comfortably fit within these conventional legal parameters. We recognize, of course, that the legality of regulation by robot is only one criterion by which its use should be assessed. Agencies should not apply algorithms cavalierly, even if doing so might not run afoul of the law; in some cases, safeguards may be needed for machine learning to satisfy broader, good-governance aspirations. Yet, in contrast with the emerging alarmism, we resist any categorical dismissal of a future administrative state in which algorithmic automation guides, and even at times makes, key decisions. Instead, we urge that governmental reliance on machine learning should be approached with measured optimism about the potential benefits such technology can offer society by making government smarter and its decisions more efficient and just.",,139,0,,,,undefined,
822,2-s2.0-85021843142,10.7148/2017-0041,,,Lifetime probability of default modeling for hungarian corporate debt instruments,cp,Conference Paper,Kristóf T.,60001434,Budapesti Corvinus Egyetem,Budapest,Hungary,2,"Kristóf, Tamás;Virág, Miklós",55695028100;10044202400,60001434;60001434,2017-01-01,2017,"Proceedings - 31st European Conference on Modelling and Simulation, ECMS 2017",,21100821135,,Conference Proceeding,,,,41-46,"The paper attempts to provide forecast methodological framework and concrete models to estimate long run probability of default term structure for Hungarian corporate debt instruments, in line with IFRS 9 requirements. Long run probability of default and expected loss can be estimated by various methods and has fifty-five years of history in literature. After studying literature and empirical models, the Markov chain approach was selected to accomplish lifetime probability of default modeling for Hungarian corporate debt instruments. Empirical results reveal that both discrete and continuous homogeneous Markov chain models systematically overestimate the long term corporate probability of default. However, the continuous nonhomogeneous Markov chain gives both intuitively and empirically appropriate probability of default trajectories. The estimated term structure mathematically and professionally properly expresses the probability of default element of expected loss that can realistically occur in the long-run in Hungarian corporate lending. The elaborated models can be easily implemented at Hungarian corporate financial institutions.",Credit risk | Expected loss | IFRS 9 | Markov chain | Probability of default,3,0,,,,undefined,
823,2-s2.0-85020313208,10.1108/JRF-09-2016-0123,,,Markov regenerative credit rating model,ar,Article,Pasricha P.,60055696;60032730,Universidad Nacional de Colombia;Indian Institute of Technology Delhi,Bogota;New Delhi,Colombia;India,3,"Pasricha, Puneet;Selvamuthu, Dharmaraja;Arunachalam, Viswanathan",57194469462;6508306094;55971574500,60032730;60032730;60055696,2017-01-01,2017,Journal of Risk Finance,15265943,21100781411,09657967,Journal,18,3,,311-325,"Purpose: Credit ratings serve as an important input in several applications in risk management of the financial firms. The level of credit rating changes from time to time because of random credit risk and, thus, can be modeled by an appropriate stochastic process. Markov chain models have been widely used in the literature to generate credit migration matrices; however, emergent empirical evidences suggest that the Markov property is not appropriate for credit rating dynamics. The purpose of this article is to address the non-Markov behavior of the rating dynamics. Design/methodology/approach: This paper proposes a model based on Markov regenerative process (MRGP) with subordinated semi-Markov process (SMP) to obtain the estimates of rating migration probability matrices and default probabilities. Numerical example is given to illustrate the applicability of the proposed model with the help of historical Standard & Poor’s (S&P) credit rating data. Findings: The proposed model implies that rating of a firm in the future not only depends on its present rating, but also on its previous ratings. If a firm gets a rating lower than its previous ratings, there are higher chances of further downgrades, and the issue is called the rating momentum. The model also addresses the ageing problem of credit rating evolution. Originality/value: The contribution of this paper is a more general approach to study the rating dynamics and overcome the issues of inappropriateness of Markov process applied in rating dynamics.",Credit rating | Default distribution | Markov regenerative process | Semi-Markov process,10,0,,,,undefined,
824,2-s2.0-85019878279,10.4310/CMS.2017.v15.n4.a3,,,Invariant measures for sdes driven by lévy noise: A case study for dissipative nonlinear drift in infinite dimension,ar,Article,Albeverio S.,60032256;60012306;60009506;60007493,Università degli Studi di Verona;Università degli Studi di Milano-Bicocca;King Fahd University of Petroleum and Minerals;Universität Bonn,Verona;Milan;Dhahran;Bonn,Italy;Italy;Saudi Arabia;Germany,4,"Albeverio, Sergio;Di Persio, Luca;Mastrogiacomo, Elisa;Smii, Boubaker",7103305116;57203636440;23989042800;16246513600,60007493;60032256;60012306;60009506,2017-01-01,2017,Communications in Mathematical Sciences,15396746,5600157640,19450796,Journal,15,4,,957-983,"We study a class of nonlinear stochastic partial differential equations with dissipative nonlinear drift, driven by Lévy noise. We define a Hilbert-Banach setting in which we prove existence and uniqueness of solutions under general assumptions on the drift and the Ĺevy noise. We then prove a decomposition of the solution process into a stationary component, the law of which is identified with the unique invariant probability measure μ of the process, and a component which vanishes asymptotically for large times in the Lp(μ)-sense, for all 1≤p∞.",Dissipative nonlinear drift | Invariant measure | Lévy noise | Nonlinear SPDEs,6,0,,,CIRM,141042,California Institute of Regenerative Medicine
825,2-s2.0-85018984752,10.1137/140972342,,,Optimal investment under information driven contagious distress,ar,Article,Bo L.,60030162;60019118,Columbia University;University of Science and Technology of China,New York;Hefei,United States;China,2,"Bo, Lijun;Capponi, Agostino",15130841400;8346937300,60019118;60030162,2017-01-01,2017,SIAM Journal on Control and Optimization,03630129,26405,,Journal,55,2,,1020-1068,"We introduce a dynamic optimization framework to analyze optimal portfolio allocations within an information driven contagious distress model. The investor allocates his wealth across several stocks whose growth rates and distress intensities are driven by a hidden Markov chain and also influenced by the distress state of the economy. We show that the optimal investment strategies depend on the gradient of value functions, recursively linked to each other via the distress states. We establish uniform bounds for the solutions to a sequence of approximation problems, show their convergence to the unique Sobolev solution of the recursive system of Hamilton-Jacobi-Bellman partial differential equations, and prove a verification theorem. We provide a numerical study to illustrate the sensitivity of the strategies to contagious distress, stock volatilities, and risk aversion.",Contagious distress | Nonlinear filtering | Recursive HJB | Sobolev solutions,6,0,repositoryam,Green,,undefined,
