,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
321,2-s2.0-85093357210,10.1016/j.procs.2020.09.068,S1877050920319633,,Client evaluation decision models in the credit scoring tasks,cp,Conference Paper,Ziemba P.,60031813;115923700,Uniwersytet Szczecinski;The Jacob of Paradyż University of Applied Sciences in Gorzów Wielkopolski,Szczecin;Gorzow Wielkopolski,Poland;Poland,3,"Ziemba, Pawel;Radomska-Zalas, Aleksandra;Becker, Jaroslaw",16318272200;57208907588;56937573700,60031813;115923700;115923700,2020-01-01,2020,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,176,,,3301-3309,"One of the important decision-making problems of modern financial institutions is credit scoring, which involves assessing credit risk. Decision-making models based on classifiers and feature selection methods that reduce the complexity of a decision problem by limiting the number of conditional attributes find use in such problems. The article examines the effectiveness of various combinations of classifiers and feature selection methods in the problem of credit risk assessment. The results of the conducted research indicate that for the considered set of data on cash loans granted, the Correlation-based Feature Selection method is the best method among the considered ones, and the Random Forest is the most effective classifier.",Classification | Credit scoring | Decision support | Feature selection | Machine learning,4,1,publisherfullgold,Gold,NCBR,POIR.01.01.01-00-0322/18-00,Narodowe Centrum Badań i Rozwoju
322,2-s2.0-85092920832,,,,"2nd International Conference on Pattern Recognition and Artificial Intelligence, ICPRAI 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12068 LNCS,,,,The proceedings contain 63 papers. The special focus in this conference is on Pattern Recognition and Artificial Intelligence. The topics include: Comparison of Persian Handwritten Digit Recognition in Three Color Modalities Using Deep Neural Networks; application of Deep Learning in Handwritten Mathematical Expressions Recognition; automating Stress Detection from Handwritten Documents; recognition of Cursive Caption Text Using Deep Learning - A Comparative Study on Recognition Units; a Hybrid Multiple Classifier System Applied in Life Insurance Underwriting; generative Adversarial-Synergetic Networks for Anomaly Detection; multi-features Integration for Speech Emotion Recognition; Analysis of Multi-class Classification of EEG Signals Using Deep Learning; a Deep Object Detection Method for Pineapple Fruit and Flower Recognition in Cluttered Background; split and Merge: Component Based Segmentation Network for Text Detection; a New Credit Scoring Model Based on Prediction of Signal on Graph; characterizing the Impact of Using Features Extracted from Pre-trained Models on the Quality of Video Captioning Sequence-to-Sequence Models; prediction of Subsequent Memory Effects Using Convolutional Neural Network; secure Data Transmission of Smart Home Networks Based on Information Hiding; differences and Similarities Learning for Unsupervised Feature Selection; manifold-Based Classifier Ensembles; PD-DARTS: Progressive Discretization Differentiable Architecture Search; transformed Network Based on Task-Driven; a Blockchain-Based Online Game Design Architecture for Performance Issues; Predicting US Elections with Social Media and Neural Networks; gate-Fusion Transformer for Multimodal Sentiment Analysis; from Pixels to Random Walk Based Segments for Image Time Series Deep Classification; handwriting and Hand-Sketched Graphics Detection Using Convolutional Neural Networks; deep Active Learning with Simulated Rationales for Text Classification.,,0,0,,,,undefined,
323,2-s2.0-85092906768,10.1007/978-3-030-59830-3_20,,,A New Credit Scoring Model Based on Prediction of Signal on Graph,cp,Conference Paper,Yang Z.,60108684;60021182;60000937,Guangdong University of Finance;Sun Yat-Sen University;Shenzhen University,Guangzhou;Guangzhou;Shenzhen,China;China;China,4,"Yang, Zhihua;Zhang, Qian;Zhou, Feng;Yang, Lihua",57190859772;57001415500;56132330700;55513603400,60108684;60000937;60108684;60021182,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12068 LNCS,,,228-237,"Study on high-precision credit scoring model has become a challenging issue. In this paper, a new credit scoring model is proposed. We model the users and their relationship as a weighted undirected graph, and then the credit scoring problem is reduced to a prediction problem of signal on graph. The new model utilizes both the information of the unlabeled samples and the location information of the samples in the feature space, and thus achieves an excellent predictive performance. The experimental results on the open UCI German credit dataset are compared with those of seven classical models that the prediction performance of the proposed model is significantly better than that of the reference models. The Friedman test indicate that the experimental results have a high confidence level.",Classification | Credit scoring | Signal processing on graph,0,0,,,NSFC,11431015,National Natural Science Foundation of China
324,2-s2.0-85092199921,10.23967/J.RIMNI.2020.08.003,,,Use of machine learning techniques in bank credit risk analysis,ar,Article,Fenerich A.,60020004;60015043;60009160,Pontifícia Universidade Católica do Paraná;Universidade Federal do Parana;Universidade Federal de Mato Grosso do Sul,Curitiba;Curitiba;Campo Grande,Brazil;Brazil;Brazil,7,"Fenerich, Amanda;Steiner, Maria Teresinha Arns;Steiner Neto, Pedro José;Tochetto, Edevar;Tsutsumi, Diego;Assef, Fernanda Medeiros;Dos Santos, Bruno Samways",57205728939;8901199600;55497132300;57205733726;57205730080;57201521234;57189029089,60009160;60020004;60015043;;;;,2020-01-01,2020,Revista Internacional de Metodos Numericos para Calculo y Diseno en Ingenieria,02131315,19700175734,1886158X,Journal,36,3,40,1-15,"The purpose of this article is to compare the performance of a credit scoring model by applying different Machine Learning techniques for the classification of payers in bank financing of companies (5 432 historical records). Clients were considered ""non-default"" or ""default"" depending on their default index, thus, 4 238 were considered ""non-default"" and 1 194 ""default"", including the information related to 10 variables (features) that composed the database. First, a random undersampling technique was applied to solve the unbalanced data problem. The variables were then coded in two ways: Code I (categorical variables) and Code II (binary or dummy variables). This was followed by the feature selection methods to detect the most important variables. Finally, we used three classifier algorithms of Machine Learning (ML), Bayesian Networks (BN), Decision Tree (DT) and Support Vector Machine (SVM) comparatively. All these techniques were implemented in WEKA (Waikato Environment for Knowledge Analysis) software. The best performance was 95.2% using balanced classes, with the attributes coded in a binary way and the SVM machine learning technique. So, in this way, it is possible to automatically classify (""non-default"" or ""default"") new instances making use of the proposed methodology with high performance.",Classifier algorithms | Credit scoring model | Feature selection | Unbalanced classes,3,1,publisherfullgold,Gold,CAPES,undefined,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior
325,2-s2.0-85090656470,10.22075/ijnaa.2020.4604,,,"Evaluating the effectiveness of data mining techniques in credit scoring of bank customers using mathematical models: A case study of individual borrowers of refah kargaran bank in Zanjan Province, Iran",ar,Article,Nazari A.,60022927,University of Tehran,Tehran,Iran,3,"Nazari, Abdollah;Mehregan, Mohammadreza;Tehrani, Reza",57190947948;7801548523;35312822000,60022927;60022927;60022927,2020-01-01,2020,International Journal of Nonlinear Analysis and Applications,,21100873480,20086822,Journal,11,Special Issue,,299-309,"Loan deferment is a negative consequence of the activities of financial institutions. Increase in the amount of deferred loans can diminish productivity in the banking sector. The purpose of the present research is to cluster bank customers in order to prevent loan deferment and identify and classify customers with varying levels of loan repayment risk. In the proposed method, k-means, two-step, and Kohonen techniques are used for clustering and determining the behavior of each cluster. The results indicate that the k-means model with five clusters has the highest clustering accuracy. Clustering is also used to determine underlying feauture. loan term, loan value, and collateral value are respectively identified as the most influential feauture. Customers are clustered after removing non-significant feautures. Eight different machine learning techniques are used for clustering. These techniques are ranked in terms of efficiency based on certain evaluation criteria and using data envelopment analysis. The results indicated that support vector machine (SVM) and artificial neural networks (ANN) are the most efficient of the examined techniques.",Clustering | Credit Scoring | Data Envelopment Analysis (DEA) | Data Mining,1,0,,,,undefined,
326,2-s2.0-85089743471,,,,"14th International Baltic Conference on Databases and Information Systems, DB and IS 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Communications in Computer and Information Science,18650929,17700155007,18650937,Book Series,1243 CCIS,,,,The proceedings contain 24 papers. The special focus in this conference is on Databases and Information Systems. The topics include: Using machine learning for automated assessment of misclassification of goods for fraud detection; a little bird told me: Discovering kpis from twitter data; automating detection of occurrences of postgresql database design problems; complexity issues in data-driven fuzzy inference systems: Systematic literature review; towards dsl for dl lifecycle data management; a method of comparative spatial analysis of a digitized (lidar) point cloud and the corresponding gis database; on case-based reasoning for etl process repairs: Making cases fine-grained; rule discovery for (semi-)automatic repairs of etl processes; developing requirements for the new encryption mechanisms in the estonian eid infrastructure; testing of execution of concurrent processes; the use of the recommended learning path in the personalized adaptive e-learning system; composition of ensembles of recurrent neural networks for phishing websites detection; impact of information security training on recognition of phishing attacks: A case study of vilnius gediminas technical university; managing security risks in post-trade matching and confirmation using cordapp; change discovery in heterogeneous data sources of a data warehouse; floor selection proposal for automated travel with smart elevator; application development for hand gestures recognition with using a depth camera; features and methods for automatic posting account classification; mobile phone usage data for credit scoring; review of non-english corpora annotated for emotion classification in text; simultaneous road edge and road surface markings detection using convolutional neural networks; preface.,,0,0,,,,undefined,
327,2-s2.0-85088705156,10.1155/2020/7504764,,,A Novel Ensemble Credit Scoring Model Based on Extreme Learning Machine and Generalized Fuzzy Soft Sets,ar,Article,Xu D.,60116608;60103970,Fuqua School of Business;Zhejiang Agriculture and Forestry University,Durham;Hangzhou,United States;China,4,"Xu, Dayu;Zhang, Xuyao;Hu, Junguo;Chen, Jiahao",20736032000;57203327682;36975527100;57218306068,60103970;60103970;60103970;60116608,2020-01-01,2020,Mathematical Problems in Engineering,1024123X,13082,15635147,Journal,2020,,7504764,,"This paper mainly discusses the hybrid application of ensemble learning, classification, and feature selection (FS) algorithms simultaneously based on training data balancing for helping the proposed credit scoring model perform more effectively, which comprises three major stages. Firstly, it conducts preprocessing for collected credit data. Then, an efficient feature selection algorithm based on adaptive elastic net is employed to reduce the weakly related or uncorrelated variables to get high-quality training data. Thirdly, a novel ensemble strategy is proposed to make the imbalanced training data set balanced for each extreme learning machine (ELM) classifier. Finally, a new weighting method for single ELM classifiers in the ensemble model is established with respect to their classification accuracy based on generalized fuzzy soft sets (GFSS) theory. A novel cosine-based distance measurement algorithm of GFSS is also proposed to calculate the weights of each ELM classifier. To confirm the efficiency of the proposed ensemble credit scoring model, we implemented experiments with real-world credit data sets for comparison. The process of analysis, outcomes, and mathematical tests proved that the proposed model is capable of improving the effectiveness of classification in average accuracy, area under the curve (AUC), H-measure, and Brier's score compared to all other single classifiers and ensemble approaches.",,7,1,publisherfullgold,Gold,,undefined,
328,2-s2.0-85088521894,10.1007/978-3-030-49576-3_4,,,Federated artificial intelligence for unified credit assessment,cp,Conference Paper,Hoang M.D.,60028333;60001490;124848704,UNSW Sydney;University of Glasgow;BeU Research Group,Sydney;Glasgow;Hanoi,Australia;United Kingdom;Viet Nam,5,"Hoang, Minh Duc;Le, Linh;Nguyen, Anh Tuan;Le, Trang;Nguyen, Hoang D.",57218265130;57218271512;57219493736;57218266363;56244911800,60028333;124848704;124848704;124848704;60001490,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12195 LNCS,,,44-56,"With the rapid adoption of Internet technologies, digital footprints have become ubiquitous and versatile to revolutionise the financial industry in digital transformation. This paper takes initiatives to investigate a new paradigm of the unified credit assessment with the use of federated artificial intelligence. We conceptualised digital human representation which consists of social, contextual, financial and technological dimensions to assess the commercial creditworthiness and social reputation of both banked and unbanked individuals. A federated artificial intelligence platform is proposed with a comprehensive set of system design for efficient and effective credit scoring. The study considerably contributes to the cumulative development of financial intelligence and social computing. It also provides a number of implications for academic bodies, practitioners, and developers of financial technologies.",Artificial intelligence | Credit scoring | Federated learning | Financial risk | Social reputation,1,0,repositoryam,Green,,undefined,
329,2-s2.0-85087761705,,,,"11th IFIP TC 12 International Conference on Intelligent Information Processing, IIP 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,IFIP Advances in Information and Communication Technology,18684238,19400157163,1868422X,Book Series,581 AICT,,,,"The proceedings contain 29 papers. The special focus in this conference is on Intelligent Information Processing. The topics include: Adaptive Game AI-Based Dynamic Difficulty Scaling via the Symbiotic Game Agent; scientific Paper Recommendation Using Author’s Dual Role Citation Relationship; a Genetic Algorithm for Travel Itinerary Recommendation with Mandatory Points-of-Interest; stochastic Blockmodels Meets Overlapping Community Detection; overlapping Community Detection Combining Topological Potential and Trust Value of Nodes; Coarse-to-Fine Classification with Phase Synchronization and Common Spatial Pattern for Motor Imagery-Based BCI; Ballistocardiogram Artifact Removal for Concurrent EEG-fMRI Recordings Using Blind Source Separation Based on Dictionary Learning; Comparison of Machine Learning and Deep Learning Approaches for Decoding Brain Computer Interface: An fNIRS Study; phase Plane Analysis of Traffic Flow Evolution Based on a Macroscopic Traffic Flow Model; link-Based Cluster Ensemble Method for Improved Meta-clustering Algorithm; phase Plane Analysis of Traffic Phenomena with Different Input and Output Conditions; Bird Detection on Transmission Lines Based on DC-YOLO Model; research on Customer Credit Scoring Model Based on Bank Credit Card; analysis of the Stability and Solitary Waves for the Car-Following Model on Two Lanes; queue Length Estimation Based Defence Against Data Poisoning Attack for Traffic Signal Control; a Method of Style Transfer for Chinese Painting; speech Triggered Mobility Support and Privacy; explaining Color Evolution, Color Blindness, and Color Recognition by the Decoding Model of Color Vision; a Content-Based Deep Hybrid Approach with Segmented Max-Pooling; Image Caption Combined with GAN Training Method; large-Scale Spectral Clustering with Stochastic Nyström Approximation.",,0,0,,,,undefined,
330,2-s2.0-85085753803,10.3233/RDA-180051,,,Appropriate machine learning techniques for credit scoring and bankruptcy prediction in banking and finance: A comparative study,ar,Article,Boughaci D.,60068746;60044088,Université des Sciences et de la Technologie Houari Boumediene;Hashemite University,Algiers;Zarqa,Algeria;Jordan,2,"Boughaci, Dalila;Alkhawaldeh, Abdullah A.K.",56111456400;57202713469,60068746;60044088,2020-01-01,2020,Risk and Decision Analysis,15697371,20300195019,18759173,Journal,8,1-2,,15-24,"Machine learning techniques have been used successfully in several areas such as banking and finance. These techniques are used mainly for prediction, classification and partitioning data into different groups according to a certain common characteristic. In this work, we are interested in machine learning techniques for credit scoring and bankruptcy prediction in finance and banking. We evaluate and compare a range of machine learning techniques on several datasets issued from banks and financial institutions where the aim is to select the most appropriate methods suitable for each dataset. We use several metrics to evaluate the performance of the obtained models. The empirical studies are conducted on German, Australian, Japanese, Polish, Indian Qualitative Bankruptcy and Taiwan datasets. Also, we consider the huge 'Give Me Some Credit dataset'. The machine learning methods produce scores for applicants and companies and help a lot in the decision making. In other words, these methods permit us to distinguish between bad and good applicants or companies. The numerical study shows that there is no method able to consistently outperform the others on all the datasets. Also, there are significant differences between the studied methods on some datasets. For German and Give Me Some Credit datasets, the Bayes net method is able to produce good scores compared to the others studied methods. The LogitBoost method is competitive on both Polish and Australian datasets, while AdaBoost method is most appropriate for Japanese dataset. For Taiwan dataset, Random Forest method gives the best results compared to the other considered techniques. However, on Indian Qualitative Bankruptcy dataset, almost the methods are comparable due to the nature of this dataset.",Banking | bankruptcy prediction | classification | credit scoring | finance | machine learning,12,0,,,,undefined,
331,2-s2.0-85085733170,10.1007/978-981-15-3588-8_11,,,Interpretable Weighted Soft Decision Forest for Credit Scoring,cp,Conference Paper,Zhang Z.,60012879,Jiangxi Normal University,Nanchang,China,4,"Zhang, Zeyu;Liu, Xinyang;Gao, Zijian;Qu, Yanwen",57217013925;57217014941;57217013364;23098377200,60012879;60012879;60012879;60012879,2020-01-01,2020,Advances in Intelligent Systems and Computing,21945357,5100152904,21945365,Book Series,1142,,,87-95,"Deep neural network (DNN) has been widely applied in image recognition, sentiment analysis, natural language processing, and other fields. Because of its excellent classification capacity, many researchers have used it for credit scoring problems. However, compared to the traditional machine learning methods, DNN is often referred to as ‘black box’ because of the lack of interpretability. In this paper, a weighted soft decision forest (WSDF) model is proposed for credit scoring problem. WSDF tries to simulate the credit scoring mechanism under multiple expert decisions. In the new model, multiple soft decision trees are ensembled by an interpretable weighting mechanism to form a forest. The new weighting mechanism also uses a soft decision tree structure function to calculate the weight for each tree’s output. We test the performance of the new model on German Credit dataset. Compared with baseline algorithms, WSDF has good classification performance and interpretability.",Credit scoring | Interpretability | Neural network | Soft decision tree,0,0,,,NSFC,61562041,National Natural Science Foundation of China
332,2-s2.0-85084854116,10.1007/978-3-030-46133-1_31,,,Shallow Self-learning for Reject Inference in Credit Scoring,cp,Conference Paper,Kozodoi N.,60000762;124425907,Humboldt-Universität zu Berlin;Monedo,Berlin;Hamburg,Germany;Germany,5,"Kozodoi, Nikita;Katsas, Panagiotis;Lessmann, Stefan;Moreira-Matias, Luis;Papakonstantinou, Konstantinos",57208154515;57216818070;6506377858;55329998400;57211712388,60000762-124425907;124425907;60000762;124425907;124425907,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,11908 LNAI,,,516-532,"Credit scoring models support loan approval decisions in the financial services industry. Lenders train these models on data from previously granted credit applications, where the borrowers’ repayment behavior has been observed. This approach creates sample bias. The scoring model is trained on accepted cases only. Applying the model to screen applications from the population of all borrowers degrades its performance. Reject inference comprises techniques to overcome sampling bias through assigning labels to rejected cases. This paper makes two contributions. First, we propose a self-learning framework for reject inference. The framework is geared toward real-world credit scoring requirements through considering distinct training regimes for labeling and model training. Second, we introduce a new measure to assess the effectiveness of reject inference strategies. Our measure leverages domain knowledge to avoid artificial labeling of rejected cases during evaluation. We demonstrate this approach to offer a robust and operational assessment of reject inference. Experiments on a real-world credit scoring data set confirm the superiority of the suggested self-learning framework over previous reject inference strategies. We also find strong evidence in favor of the proposed evaluation measure assessing reject inference strategies more reliably, raising the performance of the eventual scoring model.",Credit scoring | Evaluation | Reject inference | Self-learning,4,0,,,,undefined,
333,2-s2.0-85084735987,10.1007/978-3-030-44932-2_10,,,A Variable Neighborhood Search Algorithmic Approach for Estimating MDHMM Parameters and Application in Credit Risk Evaluation for Online Peer-to-Peer (P2P) Lending,cp,Conference Paper,El Annas M.,124420831,Institut National de Statistique et d’Economie Appliquée,Rabat,Morocco,3,"El Annas, Monir;Ouzineb, Mohamed;Benyacoub, Badreddine",57210112143;23974817400;55920439700,124420831;124420831;124420831,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12010 LNCS,,,139-151,"Online peer-to-peer (P2P) lending is a new financing channel on which lenders are matched with borrowers using internet platform. Borrowers can get financing more easily, but it means higher credit risk to lenders, making credit scoring models a key tool for lending P2P platforms. The goal is to estimate the level risk (being good or bad borrower), from the collected informations of each applicant. One of the classification approaches is Multi dimensional Hidden Markov Model (MDHMM). The MDHMM parameters are usually estimated using Baum-Welch algorithm (BW). However, the Baum-Welch algorithm tends to arrive at local optimal points. In this paper a strategy called Variable neighborhood search (VNS), is proposed to addresses this problem. The hybrid model in which VNS algorithm is coupled with Baum-Welch algorithm for parameter estimation of MDHMM, is applied in credit scoring domain, using real peer-to-peer lending data. The experiments results show the performance efficiency of our model in comparison with classical and alternative machine learning models for credit scoring.",Baum-Welch Algorithm | Credit scoring | Multi dimensional Hidden Markov Model | P2P lending | VNS algorithm,0,0,,,,undefined,
334,2-s2.0-85084481782,10.1016/j.procs.2020.03.176,S1877050920306402,,Credit Fraud Detection Based on Hybrid Credit Scoring Model,cp,Conference Paper,Chen K.,60268351;60018540;60014273;60005465,Chengdu Neusoft University;Southwestern University of Finance and Economics;B.S.Abdur Rahman University;University of Electronic Science and Technology of China,Chengdu;Chengdu;Chennai;Chengdu,China;China;India;China,4,"Chen, Keqin;Yadav, Amit;Khan, Asif;Zhu, Kun",57209025318;57200719939;56602074400;57209023041,60018540-60268351;60268351;60014273-60005465;60268351,2020-01-01,2020,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,167,,,2-8,"Credit risk rating can be described by several economic activity indicators. Utilizing these financial movement markers to build a tenable credit scoring model will enormously improve the precision of the model. This method can be used in a series of credit evaluations and specific economic conditions. A reasonable scenario in which the uncertainty is consistent. In this paper, the logistic regression algorithm is joined with weighted evidence to fabricate another credit score model. Through the relationship existing in economic activities, the connection of each economic movement is additionally dissected by utilizing the correlation orthogonal transformation in the weight of proof to improve the exactness of the model. In practice, due to numerous weaknesses in the records, there is significant error in the logistic regression. Hence, building of hybrid scoring model can increase the accurateness of credit score. Thus improved the prediction rate of user credit scores and reducing the occurrence of credit fraud.",Credit Evaluation | Credit Fraud Detection | Logistic Regression | Weight of Evidence,3,1,publisherfullgold,Gold,,undefined,
335,2-s2.0-85083695710,10.1109/ACCESS.2020.2984412,,,Explainability of a Machine Learning Granting Scoring Model in Peer-to-Peer Lending,ar,Article,Ariza-Garzon M.J.,60027282;124307815,Universidad Complutense de Madrid;Management Solutions,Madrid;Madrid,Spain;Spain,4,"Ariza-Garzon, Miller Janny;Arroyo, Javier;Caparrini, Antonio;Segovia-Vargas, Maria Jesus",57193195330;35519439700;57216502775;6504791562,60027282;60027282;124307815;60027282,2020-01-01,2020,IEEE Access,,21100374601,21693536,Journal,8,,9050779,64873-64890,"Peer-to-peer (P2P) lending demands effective and explainable credit risk models. Typical machine learning algorithms offer high prediction performance, but most of them lack explanatory power. However, this deficiency can be solved with the help of the explainability tools proposed in the last few years, such as the SHAP values. In this work, we assess the well-known logistic regression model and several machine learning algorithms for granting scoring in P2P lending. The comparison reveals that the machine learning alternative is superior in terms of not only classification performance but also explainability. More precisely, the SHAP values reveal that machine learning algorithms can reflect dispersion, nonlinearity and structural breaks in the relationships between each feature and the target variable. Our results demonstrate that is possible to have machine learning credit scoring models be both accurate and transparent. Such models provide the trust that the industry, regulators and end-users demand in P2P lending and may lead to a wider adoption of machine learning in this and other risk assessment applications where explainability is required.",boosting | Credit risk | explainability | logistic regression | P2P lending | Shapley values,50,1,publisherfullgold,Gold,H2020,PR87/19-22586,Horizon 2020 Framework Programme
336,2-s2.0-85078432880,10.20965/jaciii.2020.p0048,,,On sampling techniques for corporate credit scoring,ar,Article,Nguyen H.B.,60027272;60011375,The University of Edinburgh;Japan Advanced Institute of Science and Technology,Edinburgh;Nomi,United Kingdom;Japan,2,"Nguyen, Hung Ba;Huynh, Van Nam",57214225545;7003274638,60011375-60027272;60011375,2020-01-01,2020,Journal of Advanced Computational Intelligence and Intelligent Informatics,13430130,19700166503,18838014,Journal,24,1,,48-57,"The imbalanced dataset is a crucial problem found in many real-world applications. Classifiers trained on these datasets tend to overfit toward the majority class, and this problem severely affects classifier accuracy. This ultimately triggers a large cost to cover the error in terms of misclassifying the minority class especially in credit-granting decision when the minority class is the bad loan applications. By comparing the industry standard with well-known machine learning and ensemble models under imbalance treatment approaches, this study shows the potential performance of these models towards the industry standard in credit scoring. More importantly, diverse performance measurements reveal different weaknesses in various aspects of a scoring model. Employing class balancing strategies can mitigate classifier errors, and both homogeneous and heterogeneous ensemble approaches yield the best significant improvement on credit scoring.",Balancing method | Corporate credit scoring | Ensemble model | Imbalanced dataset | Performance measurement,6,1,publisherfullgold,Gold,,undefined,Kindai University
337,2-s2.0-85069542733,10.1007/978-3-030-23672-4_7,,,Multi Dimensional Hidden Markov Model for Credit Scoring Systems in Peer-To-Peer (P2P) Lending,ch,Book Chapter,Monir E.A.,60000784;112788477,Faculté des Sciences Rabat;Institut National de Statistique et d’Economie Appliquée,Rabat;Agdal Rabat,Morocco;Morocco,3,"Monir, El Annas;Ouzineb, Mohamed;Benyacoub, Badreddine",57210112143;23974817400;55920439700,112788477;112788477;60000784,2020-01-01,2020,Lecture Notes in Networks and Systems,23673370,21100901469,23673389,Book Series,81,,,73-83,"Credit scoring models become a key role for lending institutions to distinguish good applicants (likely to repay) from bad applicants (likely to default), and attracting significant attention from researchers and market participants. Many standard statistical and machine learning techniques are used in the literature to build credit scoring models from training sets consisting of people in their records who were given loans in the past. Online peer-to-peer (P2P) lending is a new financing channel which is based on electronic business platform and electronic commerce credit. In P2P lending, borrowers and lenders can use the internet platform to achieve online transactions. There is lower transaction cost, while the loan process is simple and easy to operate. Small and micro enterprises and individual borrowers that are difficult to get loans from the bank do not need loan guarantor and collateral in P2P, so they can get financing more easily. But it means higher credit risk to lenders. Many classification methods such as neural networks, support vector machines and random forests, have been suggested in the literature to improve credit scoring models in terms of their statistical performance. But there execution time can grow exponentially with the size of the instances, especially with the grow of Big Data sources like mobile phone data and social network data for credit scoring applications [18]. For these cases, metaheuristics like Hidden Markov Model (HMM) present a good alternative solution technique. A limitation of HMM is that it only supports one observed random variable. In case of the credit scoring, there are more variables that are relevant to the estimation. Multi dimensional Hidden Markov Model (MDHMM) extends hidden Markov model by supporting multiple observed variables. The iterative procedure of MDHMM greatly simplifies parallelized implementation and computations of innovative Big Data sources in credit scoring. The aim of this paper is to investigate the performance of MDHMM to addresses the credit scoring problem in Peer-To-Peer (P2P) lending. The performance of the proposed MDHMM method is validated on Lending Club (Peer-to-peer lending) credit dataset.",,2,0,,,,undefined,
338,2-s2.0-85069530393,,,,"15th International Conference on Intelligent Information Hiding and Multimedia Signal Processing, IIH-MSP 2019, held in conjunction with the 12th International Conference on Frontiers of Information Technology, Applications and Tools, FITAT 2019",cr,Conference Review,,,,,,,,,,2020-01-01,2020,"Smart Innovation, Systems and Technologies",21903018,21100204111,21903026,Book Series,156,,,,The proceedings contain 95 papers. The special focus in this conference is on Intelligent Information Hiding and Multimedia Signal Processing. The topics include: Power Plant Fan Fault Warning Based on Bidirectional Feature Compression and State Estimation; refined Tensor Subspace Analysis; Application Research of BIM Technology in Analysis of Green Building HVAC System; FPKC: An Efficient Algorithm for Improving Short-Term Load Forecasting; a Novel Approach to Identify Intersection Information via Trajectory Big Data Analysis in Urban Environments; Time Series Prediction of Transformer Oil Chromatography Based on Hybrid LSTM Model; an Adversarial Attack Method in Gray-Box Setting Oriented to Defenses Based on Image Preprocessing; a Collusion Attack on Identity-Based Public Auditing Scheme via Blockchain; research on a Color Image Encryption Algorithm Based on 2D-Logistic; UVM-Based CAN IP Verification; cryptanalysis of a Pairing-Based Anonymous Key Agreement Scheme for Smart Grid; digital Audio Watermarking by Quantization Embedding System; digital Audio Watermarking by Amplitude Embedding System; document Image Retrieval Based on Convolutional Neural Network; Deep Residual Network Based on Deep Layer Aggregation for JPEG Images Steganalysis; An Efficient Association Rule Mining Method to Predict Diabetes Mellitus: KNHANES 2013–2015; a Hybrid Credit Scoring Model Using Neural Networks and Logistic Regression; the Early Prediction Acute Myocardial Infarction in Real-Time Data Using an Ensemble Machine Learning Model; a Collaborative Filtering Recommendation System for Rating Prediction; research on the Development of Fashion Industry in the “Internet+” Era; comparison of the Framingham Risk Score and Deep Neural Network-Based Coronary Heart Disease Risk Prediction; attention-Based Multi-fusion Method for Citation Prediction; preface.,,0,0,,,,undefined,
